Public ID,Organization,Availability,System Name (click + for details),Processor (click + for details),Accelerator (click + for details),Benchmark,Model MLC,Scenario,Units,Division/Power,# of Accelerators,# of Nodes,Accelerator (click + for details),Availability,Host Processor Core Count,Processor (click + for details),Avg. Result at System Name,Sum of # of  Processors ,Sum of # of  Processors 
5.1-0049,HPE,available,HPE Cray XD670 (8x H200-SXM-141GB),Intel(R) Xeon(R) Platinum 8562Y+,NVIDIA H200-SXM-141GB,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,32,Intel(R) Xeon(R) Platinum 8562Y+,66036.8,2,2
5.1-0049,HPE,available,HPE Cray XD670 (8x H200-SXM-141GB),Intel(R) Xeon(R) Platinum 8562Y+,NVIDIA H200-SXM-141GB,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,32,Intel(R) Xeon(R) Platinum 8562Y+,64914.6,2,2
5.1-0049,HPE,available,HPE Cray XD670 (8x H200-SXM-141GB),Intel(R) Xeon(R) Platinum 8562Y+,NVIDIA H200-SXM-141GB,Inference,llama3.1-8b-datacenter,Interactive,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,32,Intel(R) Xeon(R) Platinum 8562Y+,53475.2,2,2
5.1-0049,HPE,available,HPE Cray XD670 (8x H200-SXM-141GB),Intel(R) Xeon(R) Platinum 8562Y+,NVIDIA H200-SXM-141GB,Inference,mixtral-8x7b,Offline,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,32,Intel(R) Xeon(R) Platinum 8562Y+,62108.4,2,2
5.1-0049,HPE,available,HPE Cray XD670 (8x H200-SXM-141GB),Intel(R) Xeon(R) Platinum 8562Y+,NVIDIA H200-SXM-141GB,Inference,mixtral-8x7b,Server,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,32,Intel(R) Xeon(R) Platinum 8562Y+,60955.1,2,2
5.1-0049,HPE,available,HPE Cray XD670 (8x H200-SXM-141GB),Intel(R) Xeon(R) Platinum 8562Y+,NVIDIA H200-SXM-141GB,Inference,retinanet,Offline,Samples/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,32,Intel(R) Xeon(R) Platinum 8562Y+,14996.6,2,2
5.1-0049,HPE,available,HPE Cray XD670 (8x H200-SXM-141GB),Intel(R) Xeon(R) Platinum 8562Y+,NVIDIA H200-SXM-141GB,Inference,retinanet,Server,Queries/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,32,Intel(R) Xeon(R) Platinum 8562Y+,14205.6,2,2
5.1-0049,HPE,available,HPE Cray XD670 (8x H200-SXM-141GB),Intel(R) Xeon(R) Platinum 8562Y+,NVIDIA H200-SXM-141GB,Inference,whisper,Offline,Tokens/s,Closed ,8,1,NVIDIA H200-SXM-141GB,available,32,Intel(R) Xeon(R) Platinum 8562Y+,34450.7,2,2
5.1-0050,HPE,available,HPE ProLiant Compute DL380a Gen12 (10x H200-NVL-141GB),Intel(R) Xeon(R) 6787P,NVIDIA H200-NVL-141GB,Inference,dlrm-v2-99,Offline,Samples/s,Closed ,10,1,NVIDIA H200-NVL-141GB,available,172,Intel(R) Xeon(R) 6787P,713817,2,2
5.1-0050,HPE,available,HPE ProLiant Compute DL380a Gen12 (10x H200-NVL-141GB),Intel(R) Xeon(R) 6787P,NVIDIA H200-NVL-141GB,Inference,dlrm-v2-99,Server,Queries/s,Closed ,10,1,NVIDIA H200-NVL-141GB,available,172,Intel(R) Xeon(R) 6787P,650211,2,2
5.1-0050,HPE,available,HPE ProLiant Compute DL380a Gen12 (10x H200-NVL-141GB),Intel(R) Xeon(R) 6787P,NVIDIA H200-NVL-141GB,Inference,dlrm-v2-99.9,Offline,Samples/s,Closed ,10,1,NVIDIA H200-NVL-141GB,available,172,Intel(R) Xeon(R) 6787P,433591,2,2
5.1-0050,HPE,available,HPE ProLiant Compute DL380a Gen12 (10x H200-NVL-141GB),Intel(R) Xeon(R) 6787P,NVIDIA H200-NVL-141GB,Inference,dlrm-v2-99.9,Server,Queries/s,Closed ,10,1,NVIDIA H200-NVL-141GB,available,172,Intel(R) Xeon(R) 6787P,413565,2,2
5.1-0051,HPE,available,HPE ProLiant Compute DL380a Gen12 (8x RTX Pro 6000 Blackwell Server Edition),Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,NVIDIA RTX PRO 6000 Blackwell Server Edition,available,172,Intel(R) Xeon(R) 6787P,26205.8,2,2
5.1-0051,HPE,available,HPE ProLiant Compute DL380a Gen12 (8x RTX Pro 6000 Blackwell Server Edition),Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,NVIDIA RTX PRO 6000 Blackwell Server Edition,available,172,Intel(R) Xeon(R) 6787P,26005.9,2,2
5.1-0051,HPE,available,HPE ProLiant Compute DL380a Gen12 (8x RTX Pro 6000 Blackwell Server Edition),Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,NVIDIA RTX PRO 6000 Blackwell Server Edition,available,172,Intel(R) Xeon(R) 6787P,26205.3,2,2
5.1-0051,HPE,available,HPE ProLiant Compute DL380a Gen12 (8x RTX Pro 6000 Blackwell Server Edition),Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,NVIDIA RTX PRO 6000 Blackwell Server Edition,available,172,Intel(R) Xeon(R) 6787P,26001.04,2,2
5.1-0051,HPE,available,HPE ProLiant Compute DL380a Gen12 (8x RTX Pro 6000 Blackwell Server Edition),Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,8,1,NVIDIA RTX PRO 6000 Blackwell Server Edition,available,172,Intel(R) Xeon(R) 6787P,46841.8,2,2
5.1-0051,HPE,available,HPE ProLiant Compute DL380a Gen12 (8x RTX Pro 6000 Blackwell Server Edition),Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,8,1,NVIDIA RTX PRO 6000 Blackwell Server Edition,available,172,Intel(R) Xeon(R) 6787P,46060,2,2
5.1-0051,HPE,available,HPE ProLiant Compute DL380a Gen12 (8x RTX Pro 6000 Blackwell Server Edition),Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition,Inference,llama3.1-8b-datacenter,Interactive,Tokens/s,Closed ,8,1,NVIDIA RTX PRO 6000 Blackwell Server Edition,available,172,Intel(R) Xeon(R) 6787P,36052.3,2,2
5.1-0051,HPE,available,HPE ProLiant Compute DL380a Gen12 (8x RTX Pro 6000 Blackwell Server Edition),Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition,Inference,mixtral-8x7b,Offline,Tokens/s,Closed ,8,1,NVIDIA RTX PRO 6000 Blackwell Server Edition,available,172,Intel(R) Xeon(R) 6787P,32738.8,2,2
5.1-0051,HPE,available,HPE ProLiant Compute DL380a Gen12 (8x RTX Pro 6000 Blackwell Server Edition),Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition,Inference,mixtral-8x7b,Server,Tokens/s,Closed ,8,1,NVIDIA RTX PRO 6000 Blackwell Server Edition,available,172,Intel(R) Xeon(R) 6787P,30134.3,2,2
5.1-0051,HPE,available,HPE ProLiant Compute DL380a Gen12 (8x RTX Pro 6000 Blackwell Server Edition),Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition,Inference,stable-diffusion-xl,Offline,Samples/s,Closed ,8,1,NVIDIA RTX PRO 6000 Blackwell Server Edition,available,172,Intel(R) Xeon(R) 6787P,11.0758,2,2
5.1-0051,HPE,available,HPE ProLiant Compute DL380a Gen12 (8x RTX Pro 6000 Blackwell Server Edition),Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition,Inference,stable-diffusion-xl,Server,Queries/s,Closed ,8,1,NVIDIA RTX PRO 6000 Blackwell Server Edition,available,172,Intel(R) Xeon(R) 6787P,10.8825,2,2
5.1-0052,HPE,available,HPE ProLiant DL385 Gen11 (2x H200-NVL-141GB),AMD EPYC 9455,NVIDIA H200-NVL-141GB,Inference,whisper,Offline,Tokens/s,Closed ,2,1,NVIDIA H200-NVL-141GB,available,48,AMD EPYC 9455,7925.55,2,2
5.1-0053,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64),NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,Inference,dlrm-v2-99,Offline,Samples/s,Closed ,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,174456,2,2
5.1-0053,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64),NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,Inference,dlrm-v2-99,Server,Queries/s,Closed ,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,161030,2,2
5.1-0055,Intel,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,dlrm-v2-99,Offline,Samples/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,18495.5,2,2
5.1-0055,Intel,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,dlrm-v2-99,Server,Queries/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,18190.1,2,2
5.1-0055,Intel,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,dlrm-v2-99.9,Offline,Samples/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,18495.5,2,2
5.1-0055,Intel,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,dlrm-v2-99.9,Server,Queries/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,18190.1,2,2
5.1-0055,Intel,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,1232.89,2,2
5.1-0055,Intel,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,450.836,2,2
5.1-0055,Intel,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,retinanet,Offline,Samples/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,708.252,2,2
5.1-0055,Intel,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,retinanet,Server,Queries/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,579.508,2,2
5.1-0055,Intel,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,rgat,Offline,Samples/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,24121.9,2,2
5.1-0055,Intel,available,1-node-2S-GNR_128C,INTEL(R) XEON(R) 6980P,N/A,Inference,whisper,Offline,Tokens/s,Closed ,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,2187.39,2,2
5.1-0056,Intel,available,1-node-4x-BMG-Pro-B60-Dual,Intel(R) Xeon(R) w9-3475X,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,4,1,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,available,36,Intel(R) Xeon(R) w9-3475X,3009.38,1,1
5.1-0056,Intel,available,1-node-4x-BMG-Pro-B60-Dual,Intel(R) Xeon(R) w9-3475X,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,Inference,llama2-70b-99,Server,Tokens/s,Closed ,4,1,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,available,36,Intel(R) Xeon(R) w9-3475X,2110.05,1,1
5.1-0056,Intel,available,1-node-4x-BMG-Pro-B60-Dual,Intel(R) Xeon(R) w9-3475X,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,4,1,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,available,36,Intel(R) Xeon(R) w9-3475X,3009.38,1,1
5.1-0056,Intel,available,1-node-4x-BMG-Pro-B60-Dual,Intel(R) Xeon(R) w9-3475X,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,4,1,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,available,36,Intel(R) Xeon(R) w9-3475X,2110.05,1,1
5.1-0056,Intel,available,1-node-4x-BMG-Pro-B60-Dual,Intel(R) Xeon(R) w9-3475X,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,4,1,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,available,36,Intel(R) Xeon(R) w9-3475X,6472.37,1,1
5.1-0056,Intel,available,1-node-4x-BMG-Pro-B60-Dual,Intel(R) Xeon(R) w9-3475X,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,4,1,[MAXSUN] MS-Intel Arc Pro B60 Dual 48G Turbo,available,36,Intel(R) Xeon(R) w9-3475X,5348.45,1,1
5.1-0058,Intel_VMware,available,1-node-2S-GNR_86C_BareMetal,INTEL(R) XEON(R) 6787P,N/A,Inference,dlrm-v2-99.9,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,12274.3,2,2
5.1-0058,Intel_VMware,available,1-node-2S-GNR_86C_BareMetal,INTEL(R) XEON(R) 6787P,N/A,Inference,dlrm-v2-99.9,Server,Queries/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,11801.6,2,2
5.1-0058,Intel_VMware,available,1-node-2S-GNR_86C_BareMetal,INTEL(R) XEON(R) 6787P,N/A,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,797.84,2,2
5.1-0058,Intel_VMware,available,1-node-2S-GNR_86C_BareMetal,INTEL(R) XEON(R) 6787P,N/A,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,289.973,2,2
5.1-0058,Intel_VMware,available,1-node-2S-GNR_86C_BareMetal,INTEL(R) XEON(R) 6787P,N/A,Inference,retinanet,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,479.573,2,2
5.1-0058,Intel_VMware,available,1-node-2S-GNR_86C_BareMetal,INTEL(R) XEON(R) 6787P,N/A,Inference,retinanet,Server,Queries/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,365.415,2,2
5.1-0058,Intel_VMware,available,1-node-2S-GNR_86C_BareMetal,INTEL(R) XEON(R) 6787P,N/A,Inference,rgat,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,13847.6,2,2
5.1-0058,Intel_VMware,available,1-node-2S-GNR_86C_BareMetal,INTEL(R) XEON(R) 6787P,N/A,Inference,whisper,Offline,Tokens/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,1481.52,2,2
5.1-0059,Intel_VMware,available,1-node-2S-GNR_86C_ESXi_172VCPU-VM,INTEL(R) XEON(R) 6787P,N/A,Inference,dlrm-v2-99.9,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,11981.7,2,2
5.1-0059,Intel_VMware,available,1-node-2S-GNR_86C_ESXi_172VCPU-VM,INTEL(R) XEON(R) 6787P,N/A,Inference,dlrm-v2-99.9,Server,Queries/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,11566.1,2,2
5.1-0059,Intel_VMware,available,1-node-2S-GNR_86C_ESXi_172VCPU-VM,INTEL(R) XEON(R) 6787P,N/A,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,774.122,2,2
5.1-0059,Intel_VMware,available,1-node-2S-GNR_86C_ESXi_172VCPU-VM,INTEL(R) XEON(R) 6787P,N/A,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,260.99,2,2
5.1-0059,Intel_VMware,available,1-node-2S-GNR_86C_ESXi_172VCPU-VM,INTEL(R) XEON(R) 6787P,N/A,Inference,retinanet,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,467.451,2,2
5.1-0059,Intel_VMware,available,1-node-2S-GNR_86C_ESXi_172VCPU-VM,INTEL(R) XEON(R) 6787P,N/A,Inference,retinanet,Server,Queries/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,361.651,2,2
5.1-0059,Intel_VMware,available,1-node-2S-GNR_86C_ESXi_172VCPU-VM,INTEL(R) XEON(R) 6787P,N/A,Inference,rgat,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,12771,2,2
5.1-0059,Intel_VMware,available,1-node-2S-GNR_86C_ESXi_172VCPU-VM,INTEL(R) XEON(R) 6787P,N/A,Inference,whisper,Offline,Tokens/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,1420.5,2,2
5.1-0060,Lambda,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,102725,2,2
5.1-0060,Lambda,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,99993.91,2,2
5.1-0060,Lambda,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,1648.6,2,2
5.1-0060,Lambda,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,1246.79,2,2
5.1-0060,Lambda,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,stable-diffusion-xl,Offline,Samples/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,32.5691,2,2
5.1-0060,Lambda,available,NVIDIA DGX B200 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,stable-diffusion-xl,Server,Queries/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,28.4629,2,2
5.1-0061,Lenovo,available,ThinkSystem SR680a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8568Y+,102909,2,2
5.1-0061,Lenovo,available,ThinkSystem SR680a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8568Y+,99159.27,2,2
5.1-0061,Lenovo,available,ThinkSystem SR680a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8568Y+,102909,2,2
5.1-0061,Lenovo,available,ThinkSystem SR680a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8568Y+,99203.92,2,2
5.1-0061,Lenovo,available,ThinkSystem SR680a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,whisper,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8568Y+,43698.6,2,2
5.1-0062,Lenovo,available,ThinkSystem SR780a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,146960,2,2
5.1-0062,Lenovo,available,ThinkSystem SR780a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,128689,2,2
5.1-0062,Lenovo,available,ThinkSystem SR780a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,1637.11,2,2
5.1-0062,Lenovo,available,ThinkSystem SR780a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,1249.04,2,2
5.1-0062,Lenovo,available,ThinkSystem SR780a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,752.624,2,2
5.1-0062,Lenovo,available,ThinkSystem SR780a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,rgat,Offline,Samples/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,618486,2,2
5.1-0062,Lenovo,available,ThinkSystem SR780a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,stable-diffusion-xl,Offline,Samples/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,31.7836,2,2
5.1-0062,Lenovo,available,ThinkSystem SR780a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,stable-diffusion-xl,Server,Queries/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,28.4637,2,2
5.1-0062,Lenovo,available,ThinkSystem SR780a V3 (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8568Y+,NVIDIA B200-SXM-180GB,Inference,whisper,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,48,Intel(R) Xeon(R) Platinum 8568Y+,44365.8,2,2
5.1-0063,Lenovo,available,ThinkSystem_SR650_V4_GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,dlrm-v2-99.9,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,12230,2,2
5.1-0063,Lenovo,available,ThinkSystem_SR650_V4_GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,dlrm-v2-99.9,Server,Queries/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,11991.5,2,2
5.1-0063,Lenovo,available,ThinkSystem_SR650_V4_GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,llama3.1-8b-datacenter,Offline,Tokens/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,776.849,2,2
5.1-0063,Lenovo,available,ThinkSystem_SR650_V4_GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,llama3.1-8b-datacenter,Server,Tokens/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,275.781,2,2
5.1-0063,Lenovo,available,ThinkSystem_SR650_V4_GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,retinanet,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,468.732,2,2
5.1-0063,Lenovo,available,ThinkSystem_SR650_V4_GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,retinanet,Server,Queries/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,375.464,2,2
5.1-0063,Lenovo,available,ThinkSystem_SR650_V4_GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,rgat,Offline,Samples/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,13621.2,2,2
5.1-0063,Lenovo,available,ThinkSystem_SR650_V4_GNR_86C,INTEL(R) XEON(R) 6787P,N/A,Inference,whisper,Offline,Tokens/s,Closed ,0,1,N/A,available,86,INTEL(R) XEON(R) 6787P,1411.8,2,2
5.1-0065,MangoBoost,available,MangoBoost Heterogeneous Cluster (4x8x MI300X-192GB 2x8x MI325X-256GB LLMBoost),AMD EPYC 9534 (on MI300X node) AMD EPYC 9655 (on MI325X node),AMD Instinct MI300X 192GB HBM3 (x32) AMD Instinct MI325X 256GB HBM3e (x16),Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,6,AMD Instinct MI300X 192GB HBM3 (x32) AMD Instinct MI325X 256GB HBM3e (x16),available,0,AMD EPYC 9534 (on MI300X node) AMD EPYC 9655 (on MI325X node),169197,2,2
