,Unnamed: 0,authorid,preferred_name,institution,position,department,start,end,city,country,institution_map
22662,23024,~Hengkang_Wang1,True,"University of Minnesota, Twin Cities",PhD student,,2020.0,2025.0,,US,University of Minnesota
22663,23025,~Hado_van_Hasselt1,True,DeepMind,Research scientist,,2014.0,,,,Google
22664,23026,~Markus_Gross1,,"Disney Research, Disney",Director,,2008.0,,,CH,"Disney Research, Disney Research"
22665,23027,~Markus_Gross1,,Disney,Chief Scientist,,2008.0,,,CH,"Disney Research|Studios, Disney"
22666,23028,~Markus_Gross1,,ETHZ - ETH Zurich,Full Professor,,1997.0,,,CH,ETH Zurich
22667,23029,~Wenting_Chen1,True,Stanford University,Postdoc,,2025.0,2026.0,Palo Alto,US,Stanford University
22668,23030,~Wenting_Chen1,True,City University of Hong Kong,PhD student,,2021.0,2025.0,Hong Kong SAR,HK,City University of Hong Kong
22669,23031,~Amitayush_Thakur1,True,University of Texas at Austin,PhD student,,2022.0,,,US,The University of Texas at Austin
22670,23032,~Zhengyi_Wang1,True,Tsinghua University,PhD student,,2021.0,2026.0,,CN,"Tsinghua University, Beijing"
22671,23033,~Yingtao_Luo1,True,Carnegie Mellon University,PhD student,,2023.0,2027.0,Pittsburgh,US,Carnegie Mellon University
22672,23034,~Yingtao_Luo1,True,Carnegie Mellon University,PhD student,,2022.0,2027.0,Pittsburgh,US,Carnegie Mellon University
22673,23035,~Davis_Foote1,,In Context Consulting,Consultant,,2025.0,,,US,In Context Consulting
22674,23036,~Davis_Foote1,,"University of California, Berkeley",Researcher,,2022.0,2024.0,,US,"University of California, Berkeley"
22675,23037,~Nicholas_Rittler1,True,"University of California, San Diego",PhD student,,2020.0,2025.0,,,"University of California, San Diego"
22676,23038,~Micah_Bowles1,True,Ellison Institute for Technology,Researcher,,2025.0,,Oxford,GB,Ellison Institute for Technology
22677,23039,~Micah_Bowles1,True,University of Oxford,Researcher,,2025.0,2027.0,Oxford,GB,University of Oxford
22678,23040,~Micah_Bowles1,True,University of Oxford,Postdoc,,2024.0,2025.0,Oxford,GB,University of Oxford
22679,23041,~Micah_Bowles1,True,University of Manchester,PhD student,,2020.0,2024.0,Manchester,GB,University of Manchester
22680,23042,~Haoran_Xu4,True,University of Texas at Austin,PhD student,,2023.0,,,US,The University of Texas at Austin
22681,23043,~Grigory_Bartosh1,True,University of Amsterdam,PhD student,,2022.0,2026.0,Amsterdam,NL,University of Amsterdam
22682,23044,~Yunnan_Wang1,True,Ant Group,Research Intern,,2024.0,,,CN,Ant Group
22683,23045,~Yunnan_Wang1,True,Shanghai Jiao Tong University,PhD student,,2023.0,,,CN,Shanghai Jiao Tong University
22684,23046,~Yunnan_Wang1,True,	Eastern Institute of Technology,PhD student,,2023.0,,,CN,"Eastern Institute of Technology, Ningbo"
22685,23047,~Jialin_Li3,True,Tencent YouTu Lab,Researcher,,2019.0,,,CN,Tencent Robotics X Lab
22686,23048,~Haoxiang_Qiu1,True,International Business Machines,Researcher,,2020.0,,,,International Business Machines
22687,23049,~Peng-Tao_Jiang1,True,"vivo Mobile Communication Co., Ltd",Researcher,,2023.0,,Hangzhou,CN,vivo AI Lab
22688,23050,~Xinglin_Wang1,True,Beijing Institute of Technology,PhD student,,2022.0,2028.0,,CN,Beijing Institute of Technology
22689,23051,~Jack_Hessel1,False,Samaya AI,Researcher,,2023.0,2025.0,,US,Samaya AI
22690,23052,~YuliangYan1,True,Ningbo University,MS student,,2013.0,,Ningbo,,Ningbo University
22691,23053,~Huiwon_Jang1,True,Korea Advanced Institute of Science and Technology,PhD student,,2023.0,,,KR,Korea Advanced Institute of Science and Technology
22692,23054,~Huawei_Shen1,True,"Institute of Computing Technology, Chinese Academy of Sciences",Full Professor,,2017.0,,,CN,Institute of Computing Technology
22693,23055,~Matthias_Tangemann1,True,University of Toronto,Postdoc,,2025.0,2027.0,,CA,University of Toronto
22694,23056,~Matthias_Tangemann1,True,Vector Institute,Postdoc,,2025.0,2027.0,,CA,Vector Institute
22695,23057,~Matthias_Tangemann1,True,University of Tübingen,PhD student,,2019.0,2025.0,,DE,University of Tübingen
22696,23058,~Yunsi_Fei1,,Northeastern University,Full Professor,,2017.0,,,,Northeastern University
22697,23059,~Yifan_Chen3,True,Hong Kong Baptist University,Assistant Professor,,2023.0,,Kowloon,HK,Hong Kong Baptist University
22698,23060,~David_Mizrahi1,True,Apple,Researcher,,2023.0,,,US,Apple
22699,23061,~David_Mizrahi1,True,Swiss Federal Institute of Technology Lausanne,MS student,,2020.0,2024.0,,CH,EPFL - EPF Lausanne
22700,23062,~Ehsan_Hajiramezanali1,False,Genentech,Principal Researcher,,2022.0,,,US,Genentech
22701,23063,~Zhenyi_Lu2,True,Huazhong University of Science and Technology,MS student,,2022.0,2025.0,wuhan,CN,Huazhong University of Science and Technology
22702,23064,~Jiawei_Gao1,True,"School of Engineering and Applied Sciences, Harvard University",Research Intern,,2025.0,2026.0,Boston,US,Harvard University
22703,23065,~Jiawei_Gao1,True,"Tsinghua University, Tsinghua University",Undergrad student,,2020.0,2026.0,Beijing,CN,"Tsinghua University, Beijing"
22704,23066,~Jiawei_Gao1,True,"CMU, Carnegie Mellon University",Research Intern,,2024.0,2025.0,Pittsburgh,US,Carnegie Mellon University
22705,23067,~Yuhan_Li3,True,Hong Kong University of Science and Technology,PhD student,,2023.0,2027.0,,CN,Hong Kong University of Science and Technology(Guangzhou)
22706,23068,~Qinchen_WU1,False,National University of Singapore,MS student,,2023.0,2025.0,Singapore,SG,National University of Singapore
22707,23069,~Jianxin_Li3,False,Beihang University ,Full Professor,,2016.0,,Beijing,CN,Beihang University
22708,23070,~Zhengqin_Li1,True,Facebook,Researcher,,2021.0,2025.0,Redmond,US,Meta
22709,23071,~Yang_Liu86,True,Tongji University,Assistant Professor,,2025.0,,China,CN,Tongji University
22710,23072,~Yang_Liu86,True,University of Toronto,PhD student,,2023.0,2025.0,Toronto,CA,University of Toronto
22711,23073,~Yang_Liu86,True,Fudan University,PhD student,,2020.0,2025.0,Shanghai,CN,Fudan University
22712,23074,~Baiting_Chen1,True,"UCLA, University of California, Los Angeles",MS student,,2023.0,2025.0,,US,"University of California, Los Angeles"
22713,23075,~Andrew_Scott_Rosen1,True,Princeton University,Assistant Professor,,2024.0,,,,Princeton University
22714,23076,~Andrew_Scott_Rosen1,True,"University of California, Berkeley",Postdoc,,2021.0,2024.0,,,"University of California, Berkeley"
22715,23077,~Zhijun_Lin2,True,Northwest Polytechnical University Xi'an,PhD student,,2021.0,,,,Northwestern Polytechnical University
22716,23078,~Xuming_He3,False,ShanghaiTech University,Associate Professor,,2017.0,,,CN,ShanghaiTech University
22717,23079,~Eli_Shlizerman1,False,University of Washington,Associate Professor,,2021.0,,Seattle,US,University of Washington
22718,23080,~David_A._Knowles1,False,Columbia University,Assistant Professor,,2019.0,,,US,Columbia University
22719,23081,~David_A._Knowles1,False,New York Genome Center,Core Faculty Member,,2019.0,,,US,New York Genome Center
22720,23082,~Daniel_Průša1,True,Czech Technical University,Associate Professor,,2019.0,,Prague,CZ,Czech Technical University in Prague
22721,23083,~Koushil_Sreenath1,False,University of California Berkeley,Assistant Professor,,2017.0,,Berkeley,US,"University of California, Berkeley"
22722,23084,~Jun_Chen12,True,Huazhong Agricultural University,PhD student,,2022.0,,,CN,Huazhong Agricultural University
22723,23085,~Yisen_Wang1,False,Peking University,Assistant Professor,,2020.0,,,CN,Peking University
22724,23086,~Gen_Li4,True,Clemson University,PhD student,,2022.0,,Clemson,US,Clemson University
22725,23087,~Salman_Khan4,False,Mohamed bin Zayed University of Artificial Intelligence,Associate Professor,,2021.0,,Abu Dhabi,AE,Mohamed bin Zayed University of Artificial Intelligence
22726,23088,~Salman_Khan4,False,Australian National University,Lecturer,,2016.0,,Canberra,AU,Australian National University
22727,23089,~Zhirong_Luan1,True,Xi'an University of Technology,Lecturer,,2023.0,2027.0,Xi'an,CN,Xi'an University of Architecture and Technology
22728,23090,~Haojian_Zhang1,True,"Institute of automation, Chinese academy of science, Chinese Academy of Sciences",Associate Professor,,2022.0,,,,"Institute of automation, Chinese academy of science, Chinese Academy of Sciences"
22729,23091,~Sören_Laue1,False,Universität Hamburg,Full Professor,,2023.0,,,,University of Hamburg
22730,23092,~Ivan_Moshkov1,True,NVIDIA,Researcher,,2023.0,,Yerevan,AM,NVIDIA
22731,23093,~Cheng_Zhang3,True,Peking University,Assistant Professor,,2019.0,,Beijing,CN,Peking University
22732,23094,~Aleksandra_Gruca1,True,Silesian Unviversity of Technology,Associate Professor,,2019.0,,,,Silesian Unviversity of Technology
22733,23095,~Sk_Aziz_Ali2,True,"BITS Pilani, Birla Institute of Technology and Science",Assistant Professor,,2024.0,,Hyderabad,IN,"Birla Institute of Technology and Science, Pilani"
22734,23096,~Sk_Aziz_Ali2,True,German Research Center for AI,Postdoc,,2023.0,2024.0,Kaiserslautern,DE,German Research Center for AI
22735,23097,~Ying_Wei1,True,Zhejiang University,Assistant Professor,,2024.0,,Hangzhou,CN,Zhejiang University
22736,23098,~Ying_Wei1,True,Nanyang Technological University,Assistant Professor,,2023.0,2024.0,,SG,Nanyang Technological University
22737,23099,~Gideon_Dresdner1,False,Allen Institute for Artificial Intelligence,Researcher,,2023.0,,,,Allen Institute for Artificial Intelligence
22738,23100,~Wei-Long_Zheng1,,Shanghai Jiao Tong University,Associate Professor,,2022.0,,Shanghai ,CN,Shanghai Jiao Tong University
22739,23101,~Qi_Cao1,True,"Institute of Computing Technology, Chinese Academy of Sciences, China",Associate Professor,,2022.0,,,,Institute of Computing Technology
22740,23102,~Guha_Balakrishnan1,False,Rice University,Assistant Professor,,2021.0,,,US,Rice University
22741,23103,~Mhairi_Dunion1,True,University of Edinburgh,PhD student,,2020.0,,,,University of Edinburgh
22742,23104,~Xue_Liu1,True,Mohamed bin Zayed University of Artificial Intelligence,Full Professor,,2024.0,,,AE,Mohamed bin Zayed University of Artificial Intelligence
22743,23105,~Xue_Liu1,True,McGill University,Full Professor,,2007.0,,Montreal,CA,McGill University
22744,23106,~Xue_Liu1,True,Samsung,Principal Researcher,,2019.0,2024.0,Montreal,CA,Samsung Research UK
22745,23108,~Xiaodi_Wu1,True,"Department of Computer Science, University of Maryland, College Park",Assistant Professor,,2017.0,,,,"University of Maryland, College Park"
22746,23109,~Doina_Precup1,True,DeepMind,Research Team Lead,,2017.0,,,,Google
22747,23110,~Doina_Precup1,True,McGill University,Associate Professor,,2000.0,,,,McGill University
22748,23111,~Yuhang_He9,True,nanjing university,MS student,,2024.0,2027.0,Nanjing,CN,Nanjing University
22749,23112,~Yuhang_He9,True,nanjing university,Undergrad student,,2020.0,2024.0,Nanjing,CN,Nanjing University
22750,23113,~Chao_Chen9,False,PCG,Researcher,,2024.0,2025.0,,CN,PCG
22751,23114,~Chao_Chen9,False,Tsinghua University,PhD student,,2019.0,2024.0,,CN,"Tsinghua University, Beijing"
22752,23115,~Kyoung_Mu_Lee2,False,Seoul National University,Full Professor,,2003.0,,Seoul,KR,Seoul National University
22753,23116,~Ziquan_Wei1,True,University of North Carolina at Chapel Hill,PhD student,,2023.0,2028.0,Chapel Hill,US,University of North Carolina at Chapel Hill
22754,23117,~Meiqi_Wu2,False,University of the Chinese Academy of Sciences,PhD student,,2021.0,2025.0,Beijing,CN,University of Chinese Academy of Sciences
22755,23118,~Jinghan_Ke2,True,University of Texas at Austin,PhD student,,2025.0,2030.0,Austin,US,The University of Texas at Austin
22756,23119,~Jinghan_Ke2,True,"Electrical Engineering & Computer Science Department, University of California, Berkeley",Intern,,2024.0,2025.0,Berkeley,US,"University of California, Berkeley"
22757,23120,~Zeyao_Ma1,True,Renmin University of China,MS student,,2023.0,2026.0,Beijing,CN,Renmin University of China
22758,23121,~Yilong_Chen6,True,"Institute of Information Engineering, Chinese Academy of Sciences",MS student,,2022.0,2025.0,,CN,University of Chinese Academy of Sciences
22759,23122,~Dongbao_Yang1,True,"Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China",Assistant Professor,,2018.0,,Beijing,CN,"Institute of automation, Chinese academy of science, Chinese Academy of Sciences"
22760,23123,~Dongbao_Yang1,True,"Institute of Information Engineering, Chinese Academy of Sciences",PhD student,,2020.0,2024.0,Beijing,CN,University of Chinese Academy of Sciences
22761,23124,~Adnan_Munawar1,True,Johns Hopkins University,Researcher,,2022.0,,Baltimore,US,Johns Hopkins University
22762,23125,~Ruinan_Jin4,True,University of British Columbia,PhD student,,2024.0,2029.0,Vancouver,CA,University of British Columbia
22763,23126,~Ruinan_Jin4,True,University of British Columbia,Undergrad student,,2019.0,2024.0,Vancouver,CA,University of British Columbia
22764,23127,~Patrick_Kolpaczki1,True,Ludwig-Maximilians-Universität München,PhD student,,2024.0,,Munich,DE,Ludwig-Maximilians-Universität München
22765,23128,~Patrick_Kolpaczki1,True,Universität Paderborn,PhD student,,2021.0,2024.0,Paderborn,DE,Universität Paderborn
22766,23129,~Dillon_Bowen1,True,FAR AI,Researcher,,2024.0,,Berkeley,US,FAR.AI
22767,23130,~Toh_Jing_Hua1,True,Nanyang Technological University,Undergrad student,,2021.0,2025.0,,,Nanyang Technological University
22768,23131,~Margo_Seltzer1,False,University of British Columbia,Full Professor,,2018.0,,Vancouver,CA,University of British Columbia
22769,23132,~Yuli_Slavutsky1,True,Columbia University,Postdoc,,2024.0,2026.0,New York,US,Columbia University
22770,23133,~Yuli_Slavutsky1,True,The Hebrew University of Jerusalem,PhD student,,2019.0,2024.0,Jerusalem,IL,Hebrew University of Jerusalem
22771,23134,~Zhongxiang_Dai1,True,"The Chinese University of Hong Kong, Shenzhen",Assistant Professor,,2024.0,,Shenzhen,CN,CUHK(Shenzhen)
22772,23135,~Zhongxiang_Dai1,True,Massachusetts Institute of Technology,Postdoc,,2024.0,2024.0,Cambridge,US,Massachusetts Institute of Technology
22773,23136,~Henry_Conklin1,True,Princeton University,Postdoc,,2025.0,,Princeton,US,Princeton University
22774,23137,~Henry_Conklin1,True,"University of Edinburgh, University of Edinburgh",PhD student,,2019.0,2024.0,Edinburgh,GB,University of Edinburgh
22775,23138,~Mingyang_Chen7,False,Anhui University,MS student,,2022.0,,Hefei,CN,Anhui University
22776,23139,~Tianyi_Zhou1,True,"University of Maryland, College Park",Assistant Professor,,2022.0,,College Park,US,"University of Maryland, College Park"
22777,23140,~Sabyasachi_Sahoo1,True,Université Laval,PhD student,,2021.0,,,CA,Université Laval
22778,23141,~Sabyasachi_Sahoo1,True,Mila,PhD student,,2021.0,2026.0,Montreal,CA,Montreal Institute of Learning Algorithms
22779,23142,~Boya_Xiong1,True,Shanghai University of Finance and Economics,MS student,,2023.0,2026.0,Shanghai,CN,Shanghai University of Finance and Economics
22780,23143,~Yunshu_Wu1,True,"University of California, Riverside",PhD student,,2020.0,,Riverside,US,"University of California, Riverside"
22781,23144,~Wei_Tang16,True,Southeast University,PhD student,,2021.0,2025.0,,CN,Southeast University
22782,23145,~Xu_Min1,True,Kuaishou- 快手科技,Researcher,,2024.0,,Beijing,CN,Kuaishou- 快手科技
22783,23146,~Xu_Min1,True,Alibaba Group,Researcher,,2021.0,2024.0,Beijing,CN,Alibaba Group
22784,23147,~Mengfan_Dong1,False,Peking University,MS student,,2024.0,2027.0,bei jing,CN,Peking University
22785,23148,~Mengfan_Dong1,False,University of Electronic Science and Technology of China,Undergrad student,,2020.0,2024.0,cheng du,CN,University of Electronic Science and Technology of China
22786,23149,~Daniel_de_Vassimon_Manela1,False,University of Oxford,PhD student,,2022.0,2026.0,,GB,University of Oxford
22787,23150,~Yanfeng_Wang1,False,Shanghai Jiao Tong University,Full Professor,,2018.0,,Shanghai,CN,Shanghai Jiao Tong University
22788,23151,~Zhehao_Zhang1,True,"Ohio State University, Columbus",PhD student,,2025.0,2030.0,Columbus,US,The Ohio State University
22789,23152,~Zhehao_Zhang1,True,Dartmouth College,MS student,,2023.0,2025.0,Hanover,US,Dartmouth College
22790,23153,~Luise_Ge1,True,"Washington University, Saint Louis",PhD student,,2023.0,,,US,"Washington University, Saint Louis"
22791,23154,~Rafael_Molina2,,Universidad de Granada,Full Professor,,1979.0,,,,Universidad de Granada
22792,23155,~Dongxiao_Yu1,True,Shandong University,Full Professor,,2018.0,,Qingdao,CN,Shandong University
22793,23156,~HAO_TONG3,True,University of Illinois at Urbana-Champaign,PhD student,,2018.0,2024.0,Urbana,US,"Department of Computer Science, University of Illinois at Urbana Champaign"
22794,23157,~Ahmed_Salem2,False,Microsoft,Researcher,,2024.0,,,DE,Microsoft
22795,23158,~Ahmed_Salem2,False,Microsoft Research,Postdoc,,2022.0,2024.0,,DE,Microsoft
22796,23159,~Shiwei_Zhang2,False,Alibaba Group,Researcher,,2019.0,,HangZhou,CN,Alibaba Group
22797,23160,~Zejia_Weng1,True,Fudan University,PhD student,,2020.0,2025.0,Shanghai,CN,Fudan University
22798,23161,~Xiang_Pan3,True,New York University,PhD student,,2023.0,2028.0,,US,New York University
22799,23162,~Dong_Yuan1,True,University of Sydney,Associate Professor,,2024.0,2099.0,,AU,University of Sydney
22800,23163,~Junxiao_Wang1,True,Guangzhou University,Associate Professor,,2024.0,,Guangzhou,CN,Guangzhou University
22801,23164,~Junxiao_Wang1,True,King Abdullah University of Science and Technology,Postdoc,,2023.0,2025.0,Thuwal,SA,King Abdullah University of Science and Technology
22802,23165,~Yuri_Kuratov2,False,Cognitive AI Systems Lab,Researcher,,2025.0,,,RU,Cognitive AI Systems Lab
22803,23166,~Yuri_Kuratov2,False,DeepPavlov,Researcher,,2017.0,,,RU,DeepPavlov
22804,23167,~Yuri_Kuratov2,False,AIRI,Researcher,,2021.0,2025.0,,RU,AIRI
22805,23168,~Yuri_Kuratov2,False,Moscow Institute of Physics and Technology,Researcher,,2020.0,2025.0,,RU,Moscow Institute of Physics and Technology
22806,23169,~Zhiyu_li2,True,"Institute for Advanced Algorithms Research, Shanghai",Principal Researcher,,2023.0,2025.0,Shanghai,CN,"Institute for Advanced Algorithms Research, Shanghai"
22807,23170,~Haijin_Zeng1,True,Harvard University,Postdoc,,2025.0,,,US,Harvard University
22808,23171,~Haijin_Zeng1,True,IMEC & Universiteit Gent,PhD student,,2021.0,2025.0,Gent,BE,IMEC
22809,23172,~Xiao_Wu6,True,University of Electronic Science and Technology of China,PhD student,,2023.0,2027.0,Chengdu,CN,University of Electronic Science and Technology of China
22810,23173,~Xiao_Wu6,True,Mohamed bin Zayed University of Artificial Intelligence,Intern,,2025.0,2026.0,Masdar City,AE,Mohamed bin Zayed University of Artificial Intelligence
22811,23174,~Abhinav_Jain1,True,Rice University,PhD student,,2021.0,2026.0,Houston,US,Rice University
22812,23175,~Pengyue_Jia1,True,City University of Hong Kong,PhD student,,2023.0,,Hong Kong,HK,City University of Hong Kong
22813,23176,~Gregory_C_DeAngelis1,True,University of Rochester,Full Professor,,2007.0,,,,University of Rochester
22814,23177,~Paul-Christian_Bürkner1,False,Technische Universität Dortmund,Full Professor,,2023.0,,,DE,Technical University of Darmstadt
22815,23178,~Vyacheslav_Kungurtsev1,False,"Czech Technical Univeresity in Prague, Czech Technical University of Prague",Researcher,,2019.0,,Prague,CZ,Czech Technical University in Prague
22816,23179,~Chongjie_Zhang1,True,"Washington University, Saint Louis",Associate Professor,,2023.0,,St. Louis,US,"Washington University, Saint Louis"
22817,23180,~Zhengbao_He1,True,Shanghai Jiaotong University,PhD student,,2021.0,,,CN,Shanghai Jiao Tong University
22818,23181,~Haiyang_Zhang6,True,Tianjin University of Technology,MS student,,2023.0,,,CN,Tianjin University of Technology
22819,23182,~Mona_Gandhi1,True,"Ohio State University, Columbus",PhD student,,2024.0,,Columbus,US,The Ohio State University
22820,23183,~Mona_Gandhi1,True,"University of Pennsylvania, University of Pennsylvania",MS student,,2022.0,2024.0,Philadelphia,US,University of Pennsylvania
22821,23184,~Ruiqi_Gao1,True,Google,Researcher,,2021.0,,,US,Google
22822,23185,~Frederik_Mallmann-Trenn1,True,"King's College London, University of London",Associate Professor,,2023.0,2025.0,,GB,King's College London
22823,23186,~Neelay_Velingker1,True,University of Pennsylvania,PhD student,,2024.0,2029.0,Philadelphia,US,University of Pennsylvania
22824,23187,~Tom_Joy1,True,Radical Health,Applied ML Engineer,,2025.0,,,US,Radical Health
22825,23188,~Kexin_Wang2,True,"Institute of automation, Chinese academy of science, Chinese Academy of Sciences",PhD student,,2021.0,2026.0,Beijing,CN,"Institute of automation, Chinese academy of science, Chinese Academy of Sciences"
22826,23189,~ZAITANG_LI1,True,"Department of Computer Science and Engineering, The Chinese University of Hong Kong",PhD student,,2022.0,2026.0,Hong Kong,HK,Chinese University of Hong Kong
22827,23190,~Mehryar_Mohri2,,New York University,Full Professor,,2004.0,2025.0,New York,US,New York University
22828,23191,~Mehryar_Mohri2,,Google Research,Principal Researcher,,2004.0,2025.0,New York,US,Google
22829,23192,~Yige_Yuan1,True,"Institute of Computing Technology, Chinese Academy of Sciences",PhD student,,2020.0,2025.0,Beijing,CN,Institute of Computing Technology
22830,23193,~Mayank_Mishra1,True,"University of California, Berkeley",PhD student,,2025.0,,Berkeley,US,"University of California, Berkeley"
22831,23194,~Mayank_Mishra1,True,Massachusetts Institute of Technology,Researcher,,2024.0,2025.0,Boston,US,Massachusetts Institute of Technology
22832,23195,~Mayank_Mishra1,True,International Business Machines,Researcher,,2020.0,2025.0,Boston,US,International Business Machines
22833,23196,~Jialin_Liu1,True,University of Central Florida,Assistant Professor,,2024.0,,,US,University of Central Florida
22834,23197,~Jialin_Liu1,True,Alibaba Group US,Researcher,,2020.0,2024.0,,US,Alibaba Group
22835,23198,~Hao_Xu16,True,University of Hong Kong,PhD student,,2019.0,,,,University of Hong Kong
22836,23199,~Ji_Zhou1,,Johns Hopkins University,PhD student,,2020.0,2025.0,Baltimore,US,Johns Hopkins University
22837,23200,~Kezhen_Chen2,True,Together AI,Researcher,,2024.0,,,US,Together AI
22838,23201,~Kezhen_Chen2,True,Google,Researcher,,2022.0,2024.0,,US,Google
22839,23202,~Xiao_Han11,True,Zhejiang University of Technology,Associate Professor,,2025.0,,Hangzhou,CN,Zhejiang University
22840,23203,~Xiao_Han11,True,City University of Hong Kong,PhD student,,2021.0,2025.0,HONG KONG,HK,City University of Hong Kong
22841,23204,~Yuqing_Yang2,True,University of Southern California,PhD student,,2024.0,,Los Angeles,US,University of Southern California
22842,23205,~Yuqing_Yang2,True,Fudan University,MS student,,2021.0,2024.0,Shanghai,CN,Fudan University
22843,23206,~Vincent_Roulet1,False,Google,Researcher,,2022.0,,,,Google
22844,23207,~Qi_Chen4,True,University of Adelaide,Postdoc,,2024.0,,Adelaide,AU,University of Adelaide
22845,23208,~Qi_Chen4,True,University of Adelaide,PhD student,,2021.0,2024.0,Adelaide,AU,University of Adelaide
22846,23209,~Christoph_Becker1,True,University of Toronto,Full Professor,,2023.0,,Toronto,CA,University of Toronto
22847,23210,~Michael_J._Smith1,True,Harvard-Smithsonian Center for Astrophysics,Postdoc,,2025.0,,Cambridge,US,Harvard-Smithsonian Center for Astrophysics
22848,23211,~Michael_J._Smith1,True,Aspia Space,Researcher,,2022.0,,Falmouth,GB,Aspia Space
22849,23212,~Zhouqiang_Jiang1,True,"D3 Center, Osaka University",MS student,,2024.0,,Osaka,JP,Osaka University
22850,23213,~Zhouqiang_Jiang1,True,Meetyou AI Lab,Researcher,,2023.0,2024.0,Xiamen,CN,Meetyou AI Lab
22851,23214,~Di_Wang1,True,KAUST,Assistant Professor,,2021.0,,,SA,King Abdullah University of Science and Technology
22852,23215,~Henghui_Bao1,True,University of Southern California,MS student,,2023.0,,,US,University of Southern California
22853,23216,~Gerard_Pons-Moll2,False,University of Tuebingen,Full Professor,,2021.0,,Tübingen,DE,University of Tübingen
22854,23217,~Gerard_Pons-Moll2,False,"Saarland Informatics Campus, Max-Planck Institute",Independent Research Group Leader,,2017.0,,Saarbrücken,DE,Max Planck Institute for Software Systems
22855,23218,~Rene_Vidal1,False,University of Pennsylvania,Full Professor,,2023.0,,Philadelphia,US,University of Pennsylvania
22856,23219,~Rene_Vidal1,False,Amazon,Principal Researcher,,2020.0,,,US,Amazon
22857,23220,~Leon_Hetzel1,,Technische Universität München,PhD student,,2020.0,,,,Technical University of Munich
22858,23221,~Yiqin_Lv1,True,National University of Defense Technology,PhD student,,2023.0,2026.0,Changsha,CN,National University of Defense Technology
22859,23222,~Autumn_Trimble1,True,Meta,Researcher,,2018.0,,PITTSBURGH,,Meta
22860,23223,~Theodoros_Tsiligkaridis1,False,"MIT Lincoln Laboratory, Massachusetts Institute of Technology",Senior AI Research Scientist,,2014.0,,,US,Massachusetts Institute of Technology
22861,23224,~Nanyun_Peng1,True,"University of California, Los Angeles",Associate Professor,,2024.0,,LOS ANGELES,US,"University of California, Los Angeles"
22862,23225,~Nanyun_Peng1,True,"University of California, Los Angeles",Assistant Professor,,2020.0,2024.0,Los Angeles,US,"University of California, Los Angeles"
22863,23226,~Mikael_Møller_Høgsgaard1,True,Aarhus University,PhD student,,2020.0,2025.0,,DK,Aarhus University
22864,23227,~Gorka_Azkune1,True,Universidad del País Vasco,Associate Professor,,2022.0,,,ES,Universidad del País Vasco
22865,23228,~Maxwell_B_Singer1,True,Yale University,Researcher,,2021.0,2025.0,,,Yale University
22866,23229,~Sangdoo_Yun1,True,NAVER,Research Scientist,,2018.0,,Seoul,KR,NAVER AI Lab
22867,23230,~Jakob_Verbeek1,True,Meta,Research Scientist,,2020.0,,paris,FR,Meta
22868,23231,~Hongzhi_Wang2,True,Harbin Institute of Technology,Full Professor,,2015.0,,Harbin,CN,Harbin Institute of Technology
22869,23232,~Mikayel_Samvelyan1,False,Google DeepMind,Senior Research Scientist,,2024.0,,London,GB,Google
22870,23233,~Mikayel_Samvelyan1,False,University College London,PhD student,,2020.0,2024.0,London,GB,University College London
22871,23234,~Mikayel_Samvelyan1,False,Meta (FAIR),Research Assistant,,2020.0,2024.0,London,GB,Meta
22872,23235,~Soonshin_Seo1,True,NAVER Corp.,Researcher,,2021.0,2024.0,,KR,NAVER Corp.
22873,23236,~Haotian_Xue1,False,Adobe Firefly,Research Intern,,2025.0,,,US,Adobe Firefly
22874,23237,~Haotian_Xue1,False,Georgia Institute of Technology,PhD student,,2022.0,,,US,Georgia Institute of Technology
22875,23238,~Haotian_Xue1,False,NVIDIA,Research Intern,,2024.0,2024.0,,US,NVIDIA
22876,23239,~Qi_Ju2,True,Huazhong University of Science and Technology,PhD student,,2021.0,2025.0,Wuhan,CN,Huazhong University of Science and Technology
22877,23240,~Jabez_Magomere1,True,University of Oxford,PhD student,,2023.0,2028.0,Oxford,GB,University of Oxford
22878,23241,~Jabez_Magomere1,True,J.P. Morgan Chase,Intern,,2025.0,2025.0,,GB,J.P. Morgan
22879,23242,~Jabez_Magomere1,True,J.P. Morgan Chase,Intern,,2024.0,2024.0,,,J.P. Morgan
22880,23243,~Kushagra_Pandey1,True,"University of California, Irvine",PhD student,,2022.0,,Irvine,US,"University of California, Irvine"
22881,23244,~Tianyu_Wang6,True,Columbia University,PhD student,,2021.0,2026.0,,US,Columbia University
22882,23245,~Ching-An_Cheng1,False,Microsoft Research,Principal Researcher,,2020.0,2025.0,Redmond,US,Microsoft
22883,23246,~Hyunseok_Lee1,True,Korea Advanced Institute of Science & Technology,MS student,,2024.0,2026.0,,KR,Korea Advanced Institute of Science and Technology
22884,23247,~Orgad_Keller1,False,Google,Researcher,,2018.0,,,IL,Google
22885,23248,~Mohammed_Mosuily1,True,University of Southampton,PhD student,,2022.0,,Southampton ,GB,University of Southampton
22886,23249,~Mohammed_Mosuily1,True,Imam Abdulrahman Bin Faisal University,Lecturer,,2018.0,,Dammam,SA,Imam Abdulrahman Bin Faisal University
